cluster,volatility_ann_w1,volume_avg_w1,market_cap_avg_w1,volatility_ann_w3,volume_avg_w3,market_cap_avg_w3,volatility_ann_w5,volume_avg_w5,market_cap_avg_w5,volatility_ann_w10,volume_avg_w10,market_cap_avg_w10,volatility_ann_w30,volume_avg_w30,market_cap_avg_w30
0,0.0008584811005148383,-0.14072964020381828,-0.27388956390441327,-0.06366671527092839,-0.1507622544182422,-0.2737913300553131,-0.0720145343199017,-0.15436062205547446,-0.27385305781938163,-0.057184736425989674,-0.16922680759626044,-0.2733621272791441,-0.022874765366546156,-0.1633041066711138,-0.2722051514650643
1,-0.009872532655919641,1.61839086234391,3.149729984900752,0.7321672256156759,1.7337659258097857,3.1486002956361,0.828167144678871,1.7751471536379562,3.1493101649228907,0.6576244688988866,1.946108287356995,3.1436644637101567,0.26305980171527366,1.8779972267178098,3.13035924184824
