,0,1
2023-05-01,-0.0005469334538278722,0.0008833351758070762
2023-05-02,-0.01295797303596163,-0.0038532361942620053
2023-05-03,-0.010134920858517436,-0.006011012493563922
2023-05-04,-0.010086493823275925,-0.0029627775155521285
2023-05-05,0.016111910490176108,0.030152180323788136
2023-05-08,0.0007520013841419348,0.002797461263456258
2023-05-09,-0.0046177479761232605,-0.006937130235275091
2023-05-10,-0.002408621992384995,0.01804770773581371
2023-05-11,-0.002388286442806576,0.0003704497971697973
2023-05-12,-0.002516494071743407,-0.008634238752052548
2023-05-15,0.005497285322270237,0.0072110481908875534
2023-05-16,-0.011381180198750689,0.009032939482549796
2023-05-17,0.015041992577181017,0.016151595395488272
2023-05-18,0.0060313373706773815,0.02517744892821977
2023-05-19,-0.001685859719576224,-0.007271710512777335
2023-05-22,-0.0009129636335822834,-0.0025102047687047824
2023-05-23,-0.006705935881302175,-0.012353494401662585
2023-05-24,-0.008632407805899583,0.0018943273667024474
2023-05-25,-0.000644070170182722,0.06846431320972465
2023-05-26,0.010747671361197716,0.026339938035438104
2023-05-29,0.0,0.0
2023-05-30,-0.0027487952199417064,0.012107758777493899
2023-05-31,-0.0036710797654466664,-0.018610243958711192
2023-06-01,0.007471963325129234,0.02452861177453286
2023-06-02,0.020321994528506766,0.003542702389647351
2023-06-05,-0.003586591039884797,-0.0003692872613363929
2023-06-06,0.004010998538396797,-0.0028828753117590977
2023-06-07,0.0035628590400668056,-0.027879420041458353
2023-06-08,0.005195116287806595,0.01845213651815575
2023-06-09,-0.001009189859396389,0.0017538075591564672
2023-06-12,0.007149030250999679,0.018731792331334818
2023-06-13,0.009001425426366432,0.01111433256078026
2023-06-14,-0.00018150717262949663,0.014716309994312948
2023-06-15,0.013944742360897908,0.01013820234400109
2023-06-16,-0.0027247099827798727,-0.008566607287705669
2023-06-19,0.0,0.0
2023-06-20,-0.009951257326072965,0.004109005565142265
2023-06-21,-0.002650501916065858,-0.010981822854462475
2023-06-22,-0.003080599599498481,0.01927904916185369
2023-06-23,-0.006652299289940088,-0.010195813017677496
2023-06-26,-0.001015117244328695,-0.019885491597344845
2023-06-27,0.00618090808014896,0.019593043760425644
2023-06-28,-0.0016076297437532703,-0.0022637330801788813
2023-06-29,0.005996230531168427,-0.004148687980682825
2023-06-30,0.007906477831391524,0.023744233045779772
2023-07-03,0.002115773616912904,-0.003430738807049666
2023-07-04,0.0,0.0
2023-07-05,-0.0022157472926279545,-0.0016081219268486435
2023-07-06,-0.01584183535626852,-0.0022037409803066232
2023-07-07,-0.0021378490068950477,0.0007011365294906091
2023-07-10,0.009545088092892486,-0.013714544694376524
2023-07-11,0.009324448731791203,0.004357999406281898
2023-07-12,0.006461392743875767,0.018550119225749395
2023-07-13,0.005415230633083198,0.023568125833652198
2023-07-14,-0.002602988957720037,2.417855816619352e-05
2023-07-17,0.0035803206730137564,0.008056561340573115
2023-07-18,0.013944571210165178,0.013806871041211116
2023-07-19,0.002920574447615911,0.0012678471189428442
2023-07-20,0.004434677686053042,-0.026546576637020813
2023-07-21,0.003502037146288489,-0.010348710842409597
2023-07-24,0.00533183612036743,0.0014315400271874557
2023-07-25,0.000336789805638917,0.012000529742672461
2023-07-26,0.002373169832558011,-0.011412893189564649
2023-07-27,-0.0053892895272795,-0.004204032189152662
2023-07-28,0.006993630645158179,0.021508798478528213
2023-07-31,0.0030119014029245895,0.0016486539884148499
2023-08-01,-0.0030659197529603753,-0.005665674070731541
2023-08-02,-0.010407117837553145,-0.029080017608105857
2023-08-03,-0.004167667407934692,0.00028245544944416334
2023-08-04,-0.0020141109137947117,0.010452095450543597
2023-08-07,0.012342790580649089,0.00633424455136089
2023-08-08,-0.0013826873037260999,-0.009899592292442666
2023-08-09,-0.0052257794094183775,-0.02071176092246102
2023-08-10,0.0016652790424025374,0.000546847400587025
2023-08-11,0.002055146854594863,-0.010714134699085776
2023-08-14,0.002171928920875507,0.026342871588526995
2023-08-15,-0.012854835718057326,-0.008570977325344065
2023-08-16,-0.006879038926836793,-0.00915138731054288
2023-08-17,-0.004301615920913794,-0.009219225556351934
2023-08-18,-0.0006513542297518797,-0.0012891978502570234
2023-08-21,-0.0012799315444584655,0.030118028936079733
2023-08-22,-0.0058303083749987675,-0.005285938673266849
2023-08-23,0.007771460835539124,0.019298843403153576
2023-08-24,-0.01242761727464187,-0.018456577698923976
2023-08-25,0.006996972420052455,0.002135859089878539
2023-08-28,0.007067691756405981,0.00698225112173137
2023-08-29,0.012116180050685944,0.02281728518823012
2023-08-30,0.002289196325016185,0.00783866903538849
2023-08-31,-0.0030356305914938713,0.0054133162437216
2023-09-01,0.0075022250371537865,-0.001283695448028005
2023-09-04,0.0,0.0
2023-09-05,-0.005549107715768241,0.002698777990703727
2023-09-06,-0.0060444469395596594,-0.020566478384495074
2023-09-07,-3.227400743894685e-05,-0.009300021257924784
2023-09-08,0.0016973687847604412,0.0012490554344947447
2023-09-11,0.0036138816688250043,0.011046905694966053
2023-09-12,-0.00019963569591871283,-0.01380099739151841
2023-09-13,-0.0012269868055694562,0.010103579372041094
2023-09-14,0.01180623652235762,0.004462859942092778
2023-09-15,-0.010158886481089093,-0.023997588349280896
2023-09-18,-0.0023692109242545688,0.002995852438753499
2023-09-19,-0.002969897511854142,-0.005499365683926893
2023-09-20,-0.0074463647654615245,-0.022601449890138126
2023-09-21,-0.016623754967768155,-0.02143486008033535
2023-09-22,-0.0048228388298398915,0.0024728974541951
2023-09-25,0.0034254884582901515,0.01010291765723842
2023-09-26,-0.012345665115696692,-0.0220172002208619
2023-09-27,-0.0008714004167759013,0.001618789469310794
2023-09-28,0.004139247416181306,0.004716487811730341
2023-09-29,-0.0026894097480252596,0.0070845067213713975
2023-10-02,-0.007723038620663789,0.020474748133451903
2023-10-03,-0.011831594967028578,-0.02469143561152956
2023-10-04,0.002456132109406712,0.013851090221707218
2023-10-05,-0.0014475438046610187,0.0037384617534670095
2023-10-06,0.008271587403549574,0.01984973197287876
2023-10-09,0.0047828650919319775,0.001983066961864538
2023-10-10,0.0063282085412483145,0.003355090022800572
2023-10-11,0.002584342778875466,0.01508389329267057
2023-10-12,-0.006108557475442891,0.0020082723039873407
2023-10-13,-0.0011598322462869667,-0.017864055151422226
2023-10-16,0.010359466521374578,0.012366570976035857
2023-10-17,0.0023517909462199916,-0.016367769716532338
2023-10-18,-0.015721168610575587,-0.019579724500774942
2023-10-19,-0.0042247515878545425,0.00034007070503788706
2023-10-20,-0.01175358609012885,-0.01771345299636798
2023-10-23,-0.00584904462453912,0.014570110727071206
2023-10-24,0.005879346919678119,0.009507375522701256
2023-10-25,-0.010771434817963374,-0.020433460275987747
2023-10-26,-0.004948248858552901,-0.027972796658163712
2023-10-27,-0.01418526725767367,0.021617043450945006
2023-10-30,0.014708200199099974,0.02256844885190462
2023-10-31,0.005563306989586316,-0.00030065409804366783
2023-11-01,0.004232666307677999,0.027386547581131515
2023-11-02,0.02253772617413533,0.015727072769094408
2023-11-03,0.011141787545156627,0.011493554649005755
2023-11-06,0.001122169371262529,0.012494689434113693
2023-11-07,-0.0012446295877921983,0.012845683157930221
2023-11-08,-6.539084033258726e-05,0.005586491995866916
2023-11-09,-0.012504045374169647,-0.0029697897958296526
2023-11-10,0.012609669263942434,0.024667221283225127
2023-11-13,-0.00034484332861240097,-0.0043830534612525895
2023-11-14,0.021230520073148833,0.016974103027492027
2023-11-15,0.010510610603752581,-0.007463070570099817
2023-11-16,-0.0037534010773275697,0.009037747555202341
2023-11-17,0.0039267656586378825,-0.0010328439452045313
2023-11-20,0.004093951489220434,0.014720001161318275
2023-11-21,-0.0015494466276088125,-0.010073421428693857
2023-11-22,0.002722929672411692,0.002816691074643274
2023-11-23,0.0,0.0
2023-11-24,0.002486518867530977,-0.006801659433899376
2023-11-27,-0.0031720126300860884,0.004669753851242603
2023-11-28,0.0012750122554393048,0.00013795660838208934
2023-11-29,0.00336203016968512,-0.0034070464770813436
2023-11-30,0.007046500038740223,-0.006702374039985859
2023-12-01,0.0075630276027252,0.00037669593662048584
2023-12-04,-0.003033041426296972,-0.01638369337011991
2023-12-05,-0.005674484353879006,0.01689945911390489
2023-12-06,-0.0007996681609392659,-0.013642073832551005
2023-12-07,0.004887432921591691,0.014079856728590245
2023-12-08,0.005334200194026995,0.009865135777585798
2023-12-11,0.005515991697564845,-0.012409556659782411
2023-12-12,0.0010354593924293712,0.012301037227147982
2023-12-13,0.016138515533610905,0.008732594825570733
2023-12-14,0.010760162476881533,-0.006469799397513021
2023-12-15,0.0014570391114115705,0.009714418036868622
2023-12-18,0.0023900307532598373,0.012073333099891559
2023-12-19,0.011622639852800713,-0.0010664491131480436
2023-12-20,-0.014863643996767244,-0.014686013790279784
2023-12-21,0.010104962282528619,0.009171458605852612
2023-12-22,0.0009016588648318414,-0.0021898114511877675
2023-12-25,0.0,0.0
2023-12-26,0.005060769303255889,0.0016256163095491327
2023-12-27,0.002718282904840942,0.0003218940244716917
2023-12-28,0.0003930823367116427,0.001961614619066021
2023-12-29,-0.002679862443339038,-0.003196849323340384
2024-01-01,0.0,0.0
2024-01-02,0.001690651624447739,-0.022526384151767553
2024-01-03,-0.007913989094364653,-0.007597312595358813
2024-01-04,-9.851041555711032e-06,-0.009281729621902546
2024-01-05,0.0036194471278888966,0.005750415880530685
2024-01-08,0.006819353845166166,0.03347596863869873
2024-01-09,-0.005870341081055861,0.008218084468654852
2024-01-10,0.0016294112815948567,0.01565163005584219
2024-01-11,-0.0020202953897248705,0.004938305732659298
2024-01-12,-0.0016820280638048834,0.0015275399246464094
2024-01-15,0.0,0.0
2024-01-16,-0.01061822738502772,0.003358812500021402
2024-01-17,-0.005931481896958739,-0.00563145960864056
2024-01-18,0.004946116280301928,0.018617665725500443
2024-01-19,0.011282475076240275,0.020363217889110052
2024-01-22,-0.0001370299398028111,0.001470071630395725
2024-01-23,0.002095292698936497,0.006090830054498619
2024-01-24,0.001563737135863223,0.009002163800701263
2024-01-25,0.005374574116451431,0.0034517199297364187
2024-01-26,0.003205810750516985,-0.0030400835665795878
2024-01-29,0.005230289898698603,0.011923420448663596
2024-01-30,0.0048764623969042705,-0.00776791389671494
2024-01-31,-0.012513067551938093,-0.022517060848688153
2024-02-01,0.010107364123680393,0.01990072935804499
2024-02-02,0.0055078287256847954,0.035349062212325644
2024-02-05,-0.006000115953607212,0.008878857680513857
2024-02-06,0.0060726785843915705,-0.003642322646352336
2024-02-07,0.004621062387936557,0.014336960698334067
2024-02-08,-0.0009188512848822681,-0.0040474760939476495
2024-02-09,0.0005486432443134755,0.020643111353973564
2024-02-12,0.005669363793089673,-0.00802038505840108
2024-02-13,-0.016049119753121666,-0.013983320602300092
2024-02-14,0.00848381672908896,0.010824735308431421
2024-02-15,0.009597804729321327,-0.008109551800188408
2024-02-16,-0.0031776670710661043,-0.004226615725556937
2024-02-19,0.0,0.0
2024-02-20,-0.003698125525363255,-0.016281132500108597
2024-02-21,0.0031624906911138857,-0.004199944763602109
2024-02-22,0.009674198223807677,0.058582354480903764
2024-02-23,0.001995969074501234,-0.0018289546870275675
2024-02-26,-0.004041217042579396,-0.003067853665440906
2024-02-27,0.0012159916492980093,-0.000946759643860734
2024-02-28,0.00035830418194668454,-0.005353830806576448
2024-02-29,0.001975968675119068,0.012568610447524747
2024-03-01,0.005671033170096663,0.011689441851981064
2024-03-04,-0.000773771660256265,0.0013956626321922905
2024-03-05,-0.002796010860758226,-0.017230174668917103
2024-03-06,0.005491360272008871,0.0052637491923958335
2024-03-07,0.00741630652056659,0.020161757061561508
2024-03-08,-0.003296001482301261,-0.015172699215364377
2024-03-11,0.002043244695189661,-0.007931418588055017
2024-03-12,0.006315424148663419,0.030224150886584533
2024-03-13,0.0024452036202953237,-0.004259287364227871
2024-03-14,-0.0040128195703991384,0.003829759088808893
2024-03-15,-0.006528627853337285,-0.012083043642848124
2024-03-18,0.00596929193760265,0.0039783255852337
2024-03-19,0.0059495175143741775,0.010546358354939389
2024-03-20,0.009195377881463913,0.011865079218514707
2024-03-21,0.0076684545520875206,-0.004839825069589021
2024-03-22,-0.006671739361036234,0.009774520554141158
2024-03-25,-0.0010826667427845684,-0.0024392495766757394
2024-03-26,-0.0008159887468636135,-0.010768575732195529
2024-03-27,0.012769110999939035,0.0010761650876340012
2024-03-28,0.001385973986804726,-0.002002723213049895
2024-03-29,0.0,0.0
2024-04-01,-0.0052420481040296495,0.0010108932536861681
2024-04-02,-0.007400807182266184,-0.006499913906560489
2024-04-03,-0.000541801962177324,0.00162798280847401
2024-04-04,-0.011724599239622295,-0.014650441741136083
2024-04-05,0.00828513236150906,0.018857984766369684
2024-04-08,0.0007834781190745848,-0.004535749140769207
2024-04-09,0.0027307582338303186,-0.001650616982246944
2024-04-10,-0.010919606464655798,0.0007564444706053275
2024-04-11,-0.0006523969841366339,0.028018056670901015
2024-04-12,-0.01598646146982722,-0.01193167208749324
2024-04-15,-0.003103972932152983,-0.019925986713055316
2024-04-16,-0.0020506881984038994,-0.0005217533363025273
2024-04-17,0.0019798082111101385,-0.016137646953274937
2024-04-18,0.00074509682940149,-0.0069726964477330455
2024-04-19,0.002166887302164321,-0.037652133677873456
2024-04-22,0.007749759099588168,0.017033237392141354
2024-04-23,0.011708883558682432,0.018110851113408544
2024-04-24,-0.002420510567686927,-0.008347173000233021
2024-04-25,-0.008556573735978169,0.000301040718236778
2024-04-26,0.002105341820914975,0.027696696357431494
2024-04-29,0.0021584035064338646,0.005625610270181075
2024-04-30,-0.011979979332657978,-0.024691592899223846
2024-05-01,-0.002444009872683594,-0.0019199860227082366
2024-05-02,0.005753738209971992,0.02368987029268993
2024-05-03,0.007640138363229202,0.031170981472733117
2024-05-06,0.007668574757478229,0.014731193559633121
2024-05-07,0.0029914864195860185,-0.005813553297511598
2024-05-08,0.0011387121095519884,-0.0001996653851903396
2024-05-09,0.009951395436064204,0.0009782704316714519
2024-05-10,0.00015607578198950417,0.00026588266353103074
2024-05-13,-0.0020130213276792733,0.0040322646563536735
2024-05-14,0.005218131075420537,0.00657607261496862
2024-05-15,0.008736589168311406,0.014941591842775603
2024-05-16,-0.0017419754259901884,-0.004965010718673252
2024-05-17,0.004651405098790518,-0.003947970175413873
2024-05-20,-0.004087888856929761,0.009242852093251985
2024-05-21,0.001867120281982217,0.004956246739680897
2024-05-22,-0.006515377566650247,-0.0021922259329735794
2024-05-23,-0.014056198613698424,0.013151057011984768
2024-05-24,0.0029097323052349987,0.012013554439348456
2024-05-27,0.0,0.0
2024-05-28,-0.004228674507746602,0.01949364393235825
2024-05-29,-0.010637214411513472,0.0015763070439707427
2024-05-30,0.001358309308567014,-0.020257655982507755
2024-05-31,0.01429662788087372,-0.004444693027797569
2024-06-03,-0.001970660120200939,0.016275766724942742
2024-06-04,0.0005626125888508578,0.006479688925798477
2024-06-05,0.004379503672279091,0.022319321176593576
2024-06-06,0.0009377369640716153,0.0007124894873960785
2024-06-07,-0.0013542384417293755,0.0015302377049741522
2024-06-10,0.0025722340628462487,0.0031933654891657393
2024-06-11,-0.00833851432728825,0.019413975189087912
2024-06-12,0.0023788745450228567,0.020402755518124316
2024-06-13,-0.0031578112631890512,0.006380124193349324
2024-06-14,0.0008720321478169863,0.00266576397490903
2024-06-17,0.006150094547248378,0.007032537029763419
2024-06-18,0.0020256117215766214,0.0032041320299046883
2024-06-19,0.0,0.0
2024-06-20,0.0036526812107735983,-0.010088310057173422
2024-06-21,0.0015248157440664704,-0.00436726430288728
2024-06-24,0.0068860425192513695,-0.021740594192681068
2024-06-25,-0.006357731361371245,0.020877092388545404
2024-06-26,-0.00194540069237284,0.016037439068310178
2024-06-27,0.001234644944849681,0.0020863068636907955
2024-06-28,-0.0027909890894239255,-0.014040520946178553
2024-07-01,-0.0018691695387090827,0.019394500104878087
2024-07-02,0.0019782513880381865,0.005727112732130779
2024-07-03,0.00038556379418054675,0.010684410348351048
2024-07-04,0.0,0.0
2024-07-05,0.003221507602779639,0.007363682202601668
2024-07-08,-0.00020775124258939792,0.004750099956379067
2024-07-09,0.0010339807377310781,0.003615175136868015
2024-07-10,0.007719124063535807,0.01563283144603267
2024-07-11,0.002937134406162027,-0.03184618598424735
2024-07-12,0.0017085039841382742,0.0055233824006807875
2024-07-15,0.0012289597431172777,0.0005891052924444362
2024-07-16,0.012857208904728488,-0.005656614102456992
2024-07-17,0.0008819288559471204,-0.03281332816658522
2024-07-18,-0.013031444723695109,-0.00590148036969651
2024-07-19,-0.004039434376043252,-0.00907329506662527
2024-07-22,0.005200284286628698,0.014045136573931
2024-07-23,8.215199659608548e-05,0.005613924908752732
2024-07-24,-0.009557787549896963,-0.04064373775490576
2024-07-25,0.002602087750696071,-0.012987038411610335
2024-07-26,0.013367156005196905,0.010065559624206966
2024-07-29,-0.003774855649911604,-0.001112156468874026
2024-07-30,0.00430182191585001,-0.021232954058976655
2024-07-31,0.005093957176030194,0.04032700293957661
2024-08-01,-0.010293521476057874,-0.025504621919283987
2024-08-02,-0.02609709792481902,-0.02985190747608138
2024-08-05,-0.02523233078259202,-0.04634463964209454
2024-08-06,0.008099491611805395,0.01125498111700557
2024-08-07,-0.007668848659065059,-0.009122537857918334
2024-08-08,0.021402852299608418,0.026802065129567232
2024-08-09,0.0030545165818001217,0.006696303827975564
2024-08-12,-0.002708591923073085,0.012250188860797595
2024-08-13,0.018222390045722906,0.030191111496288114
2024-08-14,0.004179382554927117,0.006214466794527085
2024-08-15,0.016547270151096135,0.027467069024910307
2024-08-16,0.004159593780641533,0.002713358063459126
2024-08-19,0.007849678001312678,0.014165538160716001
2024-08-20,-0.002628509671080341,-0.001737079381004647
2024-08-21,0.004713285448735657,0.0036649868127808793
2024-08-22,-0.004411236601456961,-0.02191324138794709
2024-08-23,0.010516826715406111,0.015984338723031233
2024-08-26,0.002079709285702217,-0.00940273882594106
2024-08-27,0.00018056105712932951,0.0013942041414749529
2024-08-28,-0.004321503866784466,-0.012237516624325318
2024-08-29,0.005594904104160794,-0.008853182825945632
2024-08-30,0.008493899703144117,0.014624405182628142
2024-09-02,0.0,0.0
2024-09-03,-0.01868125536472911,-0.03837983014780155
2024-09-04,-0.0008880801474411521,-0.010769795385054654
2024-09-05,-0.006398172635105887,0.010351024062976139
2024-09-06,-0.013632483713435634,-0.025197614539990365
2024-09-09,0.010505537497981913,0.01730258839748805
2024-09-10,-0.0005736466953973578,0.014062322141329908
2024-09-11,0.003202153702548722,0.03552662154079128
2024-09-12,0.004490864354851674,0.010614243872353768
2024-09-13,0.00556795826377847,0.0010330665975392117
2024-09-16,0.010376786873113645,-0.01352310807225035
2024-09-17,0.0012266461720861835,0.002894639327925136
2024-09-18,-0.001120423745408897,-0.003399398185622876
2024-09-19,0.01467654127092411,0.028375446125744497
2024-09-20,0.0010742919951225978,-0.004369215516762726
2024-09-23,0.003678976741483854,0.0006292034019773907
2024-09-24,0.003152447330795554,0.008506974961429797
2024-09-25,-0.006983306750718225,0.004230270184717944
2024-09-26,0.006753034857366792,0.00010107072221510194
2024-09-27,0.0025001744194108125,-0.011103078191850024
2024-09-30,0.003533918926204851,0.004950868047505497
2024-10-01,-0.0034074436902852188,-0.02361904736282419
2024-10-02,-0.0006486882559186185,0.001967695737419478
2024-10-03,-0.005070541533254855,0.003048028883151338
2024-10-04,0.010310231241095705,0.011427551529198804
2024-10-07,-0.006593081133812879,-0.011600556995388922
2024-10-08,0.0023071639594826575,0.02053161341634352
2024-10-09,0.008374966230679215,0.008732970871050655
2024-10-10,-0.004405893146866114,0.0045543113819400405
2024-10-11,0.012163298544649422,0.0015503001260597782
2024-10-14,0.0027720996429695327,0.010183173691946296
2024-10-15,-0.0032905245644286865,-0.008997577136892948
2024-10-16,0.006030522846845446,0.0029839813879769805
2024-10-17,-0.002028088105893692,0.003844525473887306
2024-10-18,0.0032093885191119905,0.007832955376222528
2024-10-21,-0.0073461969037547726,0.012395152652406594
2024-10-22,-0.00125746143388636,0.005180394314551057
2024-10-23,-0.005999625449761518,-0.020700138368899945
2024-10-24,-0.0010672265467203121,0.003653635322369647
2024-10-25,-0.005328113598879053,0.006880751525057516
2024-10-28,0.0051944980461142345,0.00018274089708114616
2024-10-29,-0.0038462163869438172,0.007967074696379084
2024-10-30,-0.0021313543524077694,-0.004375212069229278
2024-10-31,-0.003064909580012463,-0.03970088884929854
2024-11-01,0.0035503964932095625,0.01958879501908578
2024-11-04,-0.0028608304551523763,-0.00368845480902405
2024-11-05,0.009722106672867246,0.015300910956518587
2024-11-06,0.023911138617632426,0.024177880677196617
2024-11-07,0.0016248413184605447,0.017654363655121963
2024-11-08,0.003269609141200523,-0.006320055858592716
2024-11-11,0.005361770385841813,-0.011309968023603068
2024-11-12,-0.00886952410926065,0.010719035956718748
2024-11-13,0.0014393138638085408,0.005080107650009491
2024-11-14,-0.005175434087102517,0.002214372074298948
2024-11-15,-0.008888716013162759,-0.029118641615280633
2024-11-18,0.0033851262740491658,-0.0005317227947244374
2024-11-19,-0.0023540309830261466,0.01734946354340139
2024-11-20,-0.00045700993965884675,-0.004606211502503621
2024-11-21,0.010394020152641997,-0.005811711971642153
2024-11-22,0.008954071449445863,-0.005655490469726965
2024-11-25,0.0061812579301145235,-0.0006163800343892689
2024-11-26,0.0003936380162894341,0.0174521284478108
2024-11-27,0.00044257988051236145,-0.008493598709010702
2024-11-28,0.0,0.0
2024-11-29,0.004535815398237156,0.010819642938706575
