Cluster,Cumulative_Return,Volatility_Ann,Sharpe_Ratio,Max_Drawdown,Alpha,Beta
0,0.6897190403877547,0.14322004683527315,1.1078842549154855,-0.17983703790802016,0.011293961411309724,0.8460815661122661
1,2.8823319330075203,0.2687546979896947,1.6800433656335685,-0.26629395347697116,0.17366781324915984,1.5056217396250957
