,AAPL,MSFT,NVDA,AMZN,GOOGL,META,ORCL,INTC,CSCO,ADBE,WMT,COST,HD,MCD,NKE,SBUX,LOW,TGT,BKNG,NFLX,JPM,BAC,WFC,C,MS,GS,BLK,AXP,SCHW,PYPL,UNH,JNJ,PFE,MRK,ABBV,LLY,TMO,DHR,BMY,AMGN,CAT,GE,BA,DE,XOM,CVX,COP,NEE,LIN,RIO
2025-02-25,246.1981201171875,396.5190124511719,126.60242462158203,212.8000030517578,174.84996032714844,655.9677734375,167.2903289794922,22.989999771118164,63.08121109008789,443.4100036621094,96.96102905273438,1051.34033203125,386.20513916015625,305.4598388671875,80.3541030883789,113.04306030273438,238.66854858398438,124.59889221191406,5006.263671875,977.239990234375,253.36587524414062,43.16852569580078,74.75086975097656,76.55713653564453,126.90876770019531,605.5992431640625,943.335693359375,290.89599609375,78.52568817138672,74.06999969482422,462.1611022949219,163.478271484375,25.347997665405273,88.87043762207031,199.10328674316406,897.98291015625,538.052978515625,209.3859405517578,56.065643310546875,310.3474426269531,338.5033264160156,198.3675079345703,178.27000427246094,482.6733703613281,107.72615814208984,152.83628845214844,95.47314453125,69.59186553955078,462.97772216796875,58.50584411621094
2025-02-26,239.5408935546875,398.3426818847656,131.2514190673828,214.35000610351562,172.16868591308594,672.1300659179688,171.19119262695312,23.520000457763672,62.89473342895508,441.5,95.48213958740234,1027.747314453125,383.4457702636719,299.1189880371094,79.81329345703125,111.47453308105469,243.27670288085938,121.3222885131836,5006.97900390625,990.0599975585938,254.73411560058594,43.16852569580078,75.19346618652344,77.46829223632812,128.3286590576172,608.4159545898438,939.1607055664062,293.6330261230469,78.22748565673828,72.05000305175781,455.48974609375,160.515625,25.044654846191406,86.8778305053711,198.0011749267578,911.1370849609375,531.8103637695312,208.420654296875,55.2662239074707,301.2522888183594,338.7208251953125,200.69691467285156,173.0399932861328,473.69482421875,107.4610824584961,151.5856170654297,94.53886413574219,69.32826232910156,457.0950622558594,58.006595611572266
2025-02-27,236.49131774902344,391.1676330566406,120.12384033203125,208.74000549316406,167.95245361328125,656.7060546875,163.53836059570312,23.09000015258789,62.62972640991211,437.19000244140625,96.06774139404297,1017.5293579101562,383.2395324707031,304.702880859375,78.68251037597656,112.94441223144531,241.7307891845703,119.81602478027344,4891.19677734375,963.0700073242188,254.99002075195312,43.34536361694336,75.36067962646484,77.27235412597656,126.55624389648438,598.7938842773438,930.4166870117188,291.7488708496094,77.9591064453125,70.7300033569336,460.3728942871094,161.1553955078125,24.741313934326172,88.04423522949219,199.9615936279297,901.3287353515625,521.7781982421875,204.7088165283203,56.633907318115234,300.7016296386719,336.1698913574219,200.51771545410156,173.8300018310547,475.704345703125,108.13848876953125,153.08056640625,95.75834655761719,67.73685455322266,455.83734130859375,57.187076568603516
2025-02-28,241.01583862304688,395.6121520996094,124.89279174804688,212.27999877929688,169.7266387939453,666.6428833007812,164.82872009277344,23.729999542236328,62.92417907714844,438.55999755859375,97.87416076660156,1044.3192138671875,389.45550537109375,303.11029052734375,78.10237884521484,114.24659729003906,244.82260131835938,121.51789855957031,4988.5400390625,980.5599975585938,260.5022277832031,45.29059982299805,77.0327377319336,78.33047485351562,130.3458709716797,615.906494140625,962.8029174804688,298.4525146484375,79.05250549316406,71.05000305175781,466.6610412597656,162.42510986328125,25.054136276245117,89.66748046875,203.8726348876953,916.7332153320312,527.4923095703125,206.74884033203125,57.423702239990234,302.9041442871094,340.0754089355469,206.04257202148438,174.6300048828125,475.94195556640625,109.29694366455078,154.9858856201172,97.50888061523438,69.07263946533203,462.5419921875,57.04578399658203
2025-03-03,237.2188262939453,387.14166259765625,114.03515625,205.02000427246094,166.46728515625,653.5234985351562,160.8186798095703,22.739999771118164,62.30582809448242,440.7200012207031,96.86177062988281,1042.56640625,382.66998291015625,300.8658447265625,77.48965454101562,113.85200500488281,242.38067626953125,118.11415100097656,4919.0634765625,973.7000122070312,256.535400390625,44.76008605957031,75.76393127441406,75.60678100585938,126.44853973388672,599.0512084960938,951.6660766601562,293.0281066894531,77.65097045898438,69.75,458.8892517089844,164.64956665039062,24.88350486755371,90.54228973388672,206.26217651367188,925.7847900390625,522.1871337890625,204.68890380859375,57.664493560791016,305.5786437988281,328.2995910644531,201.0453338623047,170.05999755859375,461.13275146484375,105.7921371459961,149.5825958251953,91.09679412841797,70.49996185302734,457.7882995605469,57.507347106933594
2025-03-04,235.1259765625,387.26123046875,115.96473693847656,203.8000030517578,170.3645782470703,638.508544921875,156.3024139404297,21.329999923706055,62.08989715576172,446.0299987792969,94.26132202148438,1032.6273193359375,374.80426025390625,302.32916259765625,76.4124526977539,110.5472183227539,236.1675567626953,114.5734634399414,4871.57421875,972.5800170898438,246.32794189453125,41.92082214355469,72.09524536132812,70.8844223022461,119.19239807128906,575.1786499023438,937.2109985351562,281.1082458496094,74.69879913330078,67.4800033569336,466.3171691894531,162.81881713867188,24.40953254699707,89.96881103515625,202.63397216796875,907.2037353515625,515.13671875,204.9078369140625,57.25033187866211,306.96502685546875,323.0691833496094,197.86978149414062,158.89999389648438,453.7579040527344,105.5761489868164,148.51756286621094,89.13973999023438,69.74200439453125,456.89703369140625,58.58119583129883
2025-03-05,234.93663024902344,399.628173828125,117.27445983886719,208.36000061035156,172.457763671875,654.9401245117188,160.36209106445312,20.809999465942383,62.77695083618164,451.239990234375,95.26378631591797,1043.4627685546875,379.3901672363281,303.99029541015625,76.89669799804688,110.18222045898438,239.22979736328125,114.00616455078125,4890.5302734375,990.9199829101562,247.58787536621094,41.5474967956543,72.94111633300781,71.48207092285156,121.18024444580078,586.9862670898438,953.3106079101562,281.8123474121094,76.27925109863281,69.5,467.66326904296875,162.52352905273438,24.589643478393555,90.58116912841797,206.3207244873047,925.7847900390625,522.7355346679688,209.5352020263672,57.61634063720703,311.271728515625,334.6769104003906,201.58287048339844,163.16000366210938,462.78594970703125,103.5145034790039,147.35482788085938,87.40886688232422,69.37779998779297,463.7303771972656,60.0506706237793
2025-03-06,234.5280303955078,395.5125427246094,110.5459213256836,200.6999969482422,171.78993225097656,626.4666137695312,149.8208465576172,20.75,62.23712158203125,444.7799987792969,93.93378448486328,1022.4192504882812,374.8533935546875,306.8774108886719,76.7978744506836,104.04618835449219,239.7615203857422,111.5511703491211,4670.25390625,906.3599853515625,242.6760711669922,40.73207092285156,71.4559326171875,69.15028381347656,116.89120483398438,561.8468017578125,944.9407958984375,273.343505859375,75.10633850097656,68.08000183105469,479.1981201171875,163.2223663330078,24.874025344848633,91.36849212646484,205.5502166748047,908.8965454101562,526.1760864257812,213.7645263671875,57.96307373046875,312.5008239746094,337.1685485839844,195.16209411621094,158.42999267578125,477.97125244140625,105.65469360351562,149.44580078125,87.13349914550781,68.91514587402344,461.66058349609375,60.229644775390625
2025-03-07,238.2552947998047,391.9449462890625,112.66545867919922,199.25,173.29502868652344,624.201904296875,154.00953674316406,20.639999389648438,62.757320404052734,449.3999938964844,91.03556823730469,960.3641967773438,370.0121765136719,317.6745300292969,77.66753387451172,105.04255676269531,238.9344024658203,112.55860137939453,4657.30810546875,891.1099853515625,238.48284912109375,40.9297981262207,69.88223266601562,69.03270721435547,116.81285858154297,553.9288330078125,937.5054321289062,270.9337158203125,74.18191528320312,70.4800033569336,484.85748291015625,164.06884765625,25.338516235351562,92.00029754638672,209.0028533935547,865.8993530273438,530.2347412109375,211.03785705566406,58.83955383300781,319.4229736328125,346.3538513183594,192.97206115722656,154.17999267578125,494.58203125,107.02912139892578,152.7581329345703,89.12989807128906,71.6910400390625,464.2453918457031,60.8349723815918
2025-03-10,226.70477294921875,378.840576171875,106.95669555664062,194.5399932861328,165.52139282226562,596.596435546875,147.68678283691406,19.93000030517578,60.91209411621094,435.0799865722656,87.1646728515625,930.5864868164062,367.9009094238281,313.67999267578125,75.50325012207031,99.76477813720703,238.65870666503906,111.35554504394531,4435.72216796875,866.6799926757812,228.58053588867188,39.37763214111328,65.68241119384766,66.04449462890625,109.37068176269531,526.2061157226562,906.1602783203125,259.1427917480469,70.81227111816406,68.16000366210938,473.8456115722656,165.06295776367188,25.253202438354492,92.5640640258789,211.31439208984375,826.2479248046875,525.3383178710938,204.23114013671875,60.78514099121094,321.881103515625,341.32122802734375,191.605712890625,148.14999389648438,483.8513488769531,109.75836181640625,153.95994567871094,91.36233520507812,74.9689712524414,457.60015869140625,60.73733901977539
